user_id,condition,submitted_at,label_q1,label_q2,label_q3
467056463358,2,2021-03-13T15:14:17.904Z,1,1,"[""health"",""image"",""cal"",""salt"",""sugar"",""fat""]"
269982130093,2,2021-03-13T15:15:41.291Z,1,1,"[""ingredient"",""title""]"
1503293706070,2,2021-03-13T15:15:25.297Z,1,1,"[""health"",""image""]"
469216853681,2,2021-03-13T15:18:17.141Z,-1,-1,"[""health"",""image"",""goals""]"
1416049674860,2,2021-03-13T15:18:23.556Z,2,2,"[""ingredient"",""image"",""title""]"
387637635985,2,2021-03-13T15:19:30.238Z,0,0,"[""image"",""title""]"
87582614576,2,2021-03-13T15:19:34.977Z,1,1,"[""cal"",""sugar"",""fat""]"
997079746027,2,2021-03-13T15:27:49.587Z,1,1,"[""ingredient"",""image"",""my preferences""]"
1218717153751,2,2021-03-13T15:36:36.453Z,2,2,"[""health"",""image"",""rating"",""numrating""]"
379098436359,2,2021-03-13T15:00:52.173Z,1,1,"[""health"",""ingredient"",""image""]"
6885896442,2,2021-03-17T20:30:00.635Z,1,1,"[""ingredient""]"
941069309996,2,2021-03-18T11:35:46.518Z,2,2,"[""health"",""ingredient"",""image"",""rating"",""numrating"",""cal"",""salt"",""sugar"",""fat"",""protein"",""title"",""goals"",""TEST""]"
525972517256,2,2021-03-20T10:26:54.222Z,2,2,"[""health"",""ingredient"",""goals""]"
1607265860079,2,2021-03-20T10:28:53.087Z,1,1,"[""ingredient"",""title""]"
95479332212,2,2021-03-20T10:30:16.171Z,1,1,"[""ingredient"",""title""]"
876926942528,2,2021-03-20T10:34:23.950Z,1,1,"[""image""]"
871498984229,2,2021-03-20T10:42:21.837Z,0,0,"[""image"",""title""]"
341019428752,2,2021-03-20T10:42:54.776Z,1,1,"[""image"",""rating"",""numrating""]"
1325371543379,2,2021-03-20T10:44:08.303Z,1,1,"[""health"",""rating"",""numrating""]"
1289330372827,2,2021-03-20T10:47:22.773Z,1,1,"[""health"",""image"",""numrating"",""cal""]"
1186937731419,2,2021-03-20T10:48:13.393Z,0,0,"[""image"",""The recipe""]"
1340747583820,2,2021-03-20T10:49:21.298Z,2,2,"[""health"",""ingredient"",""image"",""fat"",""title"",""goals""]"
580282464922,2,2021-03-20T11:00:30.605Z,0,0,"[""title""]"
68263565281,2,2021-03-20T11:05:36.883Z,2,2,"[""ingredient"",""image"",""title""]"
1363570382370,2,2021-03-20T11:07:38.775Z,2,2,"[""health"",""image"",""salt""]"
1094566506629,2,2021-03-20T11:09:34.774Z,-1,-1,"[""ingredient"",""image"",""title""]"
1037378162125,2,2021-03-20T11:11:33.029Z,1,1,"[""health"",""salt"",""sugar"",""fat""]"
634134984234,2,2021-03-20T11:12:27.195Z,1,1,"[""image""]"
836608889800,2,2021-03-20T11:15:47.364Z,1,1,"[""ingredient"",""image"",""title""]"
802642191175,2,2021-03-20T11:18:40.283Z,1,1,"[""health"",""ingredient"",""cal"",""goals""]"
1222366175569,2,2021-03-20T11:25:42.052Z,1,1,"[""ingredient"",""title"",""goals""]"
33628594936,2,2021-03-20T11:31:15.638Z,0,0,"[""image"",""title""]"
964614189191,2,2021-03-20T11:33:44.514Z,1,1,"[""health""]"
677797377849,2,2021-03-20T11:44:59.307Z,1,1,"[""The potential of tasting great.""]"
119418965118,2,2021-03-20T11:51:23.236Z,1,1,"[""health"",""image"",""rating"",""numrating"",""cal""]"
1313727617278,2,2021-03-20T11:51:31.928Z,1,1,"[""health""]"
1578780357013,2,2021-03-20T11:55:17.813Z,1,1,"[""ingredient"",""image""]"
1152287006846,2,2021-03-20T11:56:25.130Z,1,1,"[""ingredient"",""image"",""cal"",""title"",""goals""]"
572852075694,2,2021-03-20T11:57:50.935Z,2,2,"[""health"",""ingredient"",""cal"",""goals""]"
561050143493,2,2021-03-20T12:01:10.664Z,1,1,"[""health"",""salt"",""fat""]"
1537931739824,2,2021-03-20T12:02:33.904Z,1,1,"[""health""]"
153963568057,2,2021-03-20T12:05:24.148Z,1,1,"[""ingredient"",""image"",""rating"",""numrating""]"
103002196186,2,2021-03-20T12:05:45.978Z,2,2,"[""health"",""ingredient"",""rating"",""cal"",""fat"",""goals""]"
682987926469,2,2021-03-20T12:07:47.889Z,1,1,"[""ingredient""]"
983558210260,2,2021-03-20T12:09:02.510Z,1,1,"[""image"",""How tasty and appealing the recipe sounded""]"
1599614405025,2,2021-03-20T12:09:22.364Z,1,1,"[""health""]"
391546261809,2,2021-03-20T12:13:30.069Z,1,1,"[""ingredient"",""image""]"
477181305849,2,2021-03-20T12:20:14.306Z,1,1,"[""image"",""rating"",""title""]"
