session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Diet Restriction,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
604cf550b53b0487225d1a18,5a614db535f26b000148fdf6,AWAITING REVIEW,2021-03-13 17:24:32.599000,2021-03-13 17:37:45.136000,792.537,,291,5,97,,866C1F68,Slovenia,Slovenia,Other dietary restriction,Unemployed (and job seeking),Slovenian,"English, Italian, Serbian, Slovenian, Croatian, German",DATA EXPIRED,Male,No
604cf5526b460116eb8939b1,6027a9db556222222b5668e7,AWAITING REVIEW,2021-03-13 17:24:46.544000,2021-03-13 17:32:01.924000,435.38,19,4,0,100,,866C1F68,Poland,Poland,None,Unemployed (and job seeking),,"Polish, English",Poland,Male,Yes
604cf557eb7f1280bca14530,602a4a1e951673a04898b647,AWAITING REVIEW,2021-03-13 17:24:43.856000,2021-03-13 17:29:03.518000,259.662,22,1,0,100,,866C1F68,Netherlands,Netherlands,None,"Not in paid work (e.g. homemaker', 'retired or disabled)",,"Dutch, English",Netherlands,Male,Yes
604cf55c41c8a3309bf539dc,5bf5e55ebf67dc00015a2b3f,AWAITING REVIEW,2021-03-13 17:24:44.732000,2021-03-13 17:28:43.240000,238.508,24,176,2,98,,866C1F68,Poland,Poland,None,Part-Time,Polish,"Polish, English, French",Poland,Male,Yes
604cf55fbf4fcead4a0d46d9,5e1f158a3e33582402807d9f,AWAITING REVIEW,2021-03-13 17:24:47.189000,2021-03-13 17:28:46.558000,239.369,21,82,1,99,,866C1F68,Portugal,Portugal,None,Other,DATA EXPIRED,"Portuguese, English, French, Spanish",Portugal,Female,Yes
604cf56181df5d3d9520ca97,5dc56fbac34fc53e4e78b820,RETURNED,2021-03-13 17:24:49.528000,,4441.577189,37,168,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604cf561ff5141cf1187ca89,5fc6257646ef5201d82dbb55,AWAITING REVIEW,2021-03-13 17:24:53.665000,2021-03-13 17:31:29.785000,396.12,21,33,1,99,,866C1F68,Poland,Poland,None,Part-Time,,"Polish, English",Poland,Female,Yes
604cf564d84aef9982c24e71,5bb2677fd8afe200018d0afc,AWAITING REVIEW,2021-03-13 17:24:57.866000,2021-03-13 17:32:38.879000,461.013,42,171,2,98,,866C1F68,United States,United States,None,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,"Japanese, Thai, English, Korean",United States,Male,No
604cf5677c2f54ef7a463cff,5faad91b0eed544e126d91b4,AWAITING REVIEW,2021-03-13 17:25:51.519000,2021-03-13 17:29:40.750000,229.231,19,30,1,100,,866C1F68,Poland,Poland,None,Unemployed (and job seeking),DATA EXPIRED,"English, German, Polish, Spanish",Poland,Female,Yes
604cf568a7b7dbda8e090642,5e21d038f4dbbd4b8d23ac41,AWAITING REVIEW,2021-03-13 17:24:56.341000,2021-03-13 17:31:48.915000,412.574,23,123,0,100,,866C1F68,Poland,Poland,None,Part-Time,Polish,"English, Polish",Poland,Female,Yes
604cf56a8257a65e65640eab,5e89e89bf025be000c01eead,AWAITING REVIEW,2021-03-13 17:24:58.517000,2021-03-13 17:29:44.245000,285.728,22,159,0,100,,866C1F68,Portugal,Poland,None,Other,Portuguese,"Portuguese, English",Portugal,Male,Yes
604cf57486315cd5e82b740a,5f6b8b24c71e610b1bab06e6,AWAITING REVIEW,2021-03-13 17:25:08.005000,2021-03-13 17:31:01.879000,353.874,19,47,0,100,,866C1F68,Poland,Poland,Other dietary restriction,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,"English, Polish",Poland,Male,Yes
604cf574e3eb8fb6466ad8bc,5e0c83fb24f939439514d5d6,AWAITING REVIEW,2021-03-13 17:25:12.926000,2021-03-13 17:37:16.249000,723.323,22,126,1,100,,866C1F68,Italy,Italy,None,Unemployed (and job seeking),Italian,"English, French, Italian",Italy,Female,Yes
604cf575f8f798ef4640ce54,5baf06d756161d0001fe6dde,AWAITING REVIEW,2021-03-13 17:25:32.250000,2021-03-13 17:31:02.895000,330.645,32,61,0,100,,866C1F68,Spain,Spain,None,Full-Time,Spanish,"English, Spanish",Spain,Male,No
604cf57ee553bd5b44d40114,5e5d66f2101bf703d65326bc,AWAITING REVIEW,2021-03-13 17:25:18.895000,2021-03-13 17:34:50.204000,571.309,19,120,1,100,,866C1F68,Hungary,Hungary,None,Other,Hungarian,"Hungarian, German, English",Hungary,Male,Yes
604cf57ef9854af768a50cf6,56e49e3b44b18400058937f7,AWAITING REVIEW,2021-03-13 17:25:23.791000,2021-03-13 17:31:12.106000,348.315,44,121,0,100,,866C1F68,Canada,Portugal,None,Full-Time,English,"Portuguese, English",Canada,Male,No
604cf58577c0e54edc899257,5e728179e44b921d5646ced2,TIMED-OUT,2021-03-13 17:25:25.751000,,4405.768235,29,106,2,99,,,Luxembourg,France,None,Full-Time,English,"English, French, German",Luxembourg,Male,Yes
604cf5887cddf5c261331ce6,5e42e7539463ce0461a7d373,AWAITING REVIEW,2021-03-13 17:25:28.332000,2021-03-13 17:33:12.427000,464.095,45,77,0,100,,866C1F68,South Africa,South Africa,None,Unemployed (and job seeking),English,English,South Africa,Male,No
604cf668561dde1016b38c95,5e1b328e477f3b36d6857778,RETURNED,2021-03-13 17:29:12.585000,,4178.985414,40,161,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604cf68c61a1c8ac1df0a4e0,5f455a58bddcf21312436c1d,AWAITING REVIEW,2021-03-13 17:29:50.484000,2021-03-13 17:34:55.423000,304.939,31,73,3,96,,866C1F68,Spain,United Kingdom,None,Full-Time,DATA EXPIRED,"Catalan, English, Spanish",Spain,Female,No
604cf69f8e845afa29b10cfc,5ed2ae88ec79fd22e3a9a4f6,AWAITING REVIEW,2021-03-13 17:30:07.296000,2021-03-13 17:34:44.412000,277.116,23,122,0,100,,866C1F68,Portugal,Portugal,None,Full-Time,Portuguese,"English, Portuguese",Portugal,Male,No
604cf6fbdbd53eacd0da91be,60055b5db602617648c4c650,AWAITING REVIEW,2021-03-13 17:31:39.600000,2021-03-13 17:38:12.783000,393.183,22,31,0,100,,866C1F68,Portugal,Portugal,None,Other,DATA EXPIRED,"Portuguese, English",Portugal,Female,Yes
604cfdb4cacbcf4936888715,5f91f177341c570e9e182a63,AWAITING REVIEW,2021-03-13 18:00:20.849000,2021-03-13 18:04:37.995000,257.146,26,47,0,100,,866C1F68,Poland,Poland,None,Unemployed (and job seeking),DATA EXPIRED,"Polish, English",Poland,Female,No
604d03fdfd8bbe12847a1e12,5fd105d3a30efb0173fe5486,APPROVED,2021-03-13 18:27:09.415000,2021-03-13 18:34:07.420000,418.005,20,44,0,100,2021-03-13 18:38:01.655000,866C1F68,Portugal,Portugal,None,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,"Portuguese, English, Catalan, Spanish, French, Italian",Portugal,Male,Yes
