user_id,condition,submitted_at,label_q1,label_q2,label_q3
1007358493953,1,2021-03-18T10:26:41.600Z,1,1,"[""health"",""ingredient""]"
124086409806,1,2021-03-18T10:27:51.656Z,1,1,"[""health"",""ingredient"",""image"",""rating"",""numrating"",""cal"",""title"",""goals""]"
442530113598,1,2021-03-18T10:34:30.050Z,1,1,"[""picture""]"
422872176228,1,2021-03-18T10:29:48.119Z,0,0,"[""title""]"
647153274390,1,2021-03-18T10:30:33.072Z,1,1,"[""health"",""goals""]"
1063963260080,1,2021-03-18T10:30:19.802Z,1,1,"[""health"",""image"",""cal""]"
1426785869043,1,2021-03-18T10:31:10.095Z,-1,-1,"[""health""]"
1487986912379,1,2021-03-18T10:30:39.771Z,1,1,"[""image"",""rating"",""numrating"",""title""]"
317858317732,1,2021-03-18T10:32:28.495Z,1,1,"[""cal"",""goals""]"
457508523267,1,2021-03-18T10:33:14.808Z,1,1,"[""health"",""image"",""rating"",""numrating""]"
120797955961,1,2021-03-18T10:34:06.000Z,1,1,"[""ingredient"",""image""]"
285777708129,1,2021-03-18T10:34:27.698Z,1,1,"[""image"",""rating"",""cal""]"
253327698710,1,2021-03-18T10:35:05.805Z,2,2,"[""health"",""image"",""rating"",""title""]"
1571186798731,1,2021-03-18T10:36:34.529Z,1,1,"[""health""]"
1460781349993,1,2021-03-18T10:37:26.573Z,2,2,"[""health"",""image"",""cal""]"
285772399784,1,2021-03-18T10:37:19.488Z,1,1,"[""health"",""image"",""numrating"",""cal""]"
837990733752,1,2021-03-18T10:38:52.721Z,1,1,"[""image"",""title""]"
162740764229,1,2021-03-18T10:38:51.707Z,1,1,"[""health"",""image"",""rating"",""numrating"",""title""]"
1169341297734,1,2021-03-18T10:40:34.228Z,-1,-1,"[""image"",""title""]"
311331540303,1,2021-03-18T10:40:47.921Z,1,1,"[""ingredient"",""image""]"
1393472647985,1,2021-03-18T10:41:57.109Z,1,1,"[""health"",""ingredient"",""cal""]"
661434229150,1,2021-03-18T10:42:54.900Z,1,1,"[""ingredient"",""image"",""cal"",""title""]"
1555211172386,1,2021-03-18T10:43:38.415Z,1,1,"[""health"",""image"",""rating"",""numrating""]"
664686124765,1,2021-03-18T10:45:04.763Z,1,1,"[""image"",""rating"",""numrating""]"
657502636917,1,2021-03-18T10:45:34.969Z,1,1,"[""ingredient""]"
144907370177,1,2021-03-18T10:48:01.562Z,1,1,"[""health"",""rating"",""cal"",""title""]"
904765736760,1,2021-03-18T10:48:50.117Z,1,1,"[""health"",""image"",""rating""]"
503056828082,1,2021-03-18T10:49:42.925Z,1,1,"[""image"",""rating"",""title""]"
1143374941222,1,2021-03-18T10:53:27.258Z,2,2,"[""health"",""numrating""]"
1391795083195,1,2021-03-18T10:53:42.078Z,1,1,"[""health"",""image"",""goals""]"
581875596402,1,2021-03-18T10:59:36.867Z,1,1,"[""ingredient"",""image"",""title"",""goals""]"
957932816459,1,2021-03-18T10:58:07.466Z,0,0,"[""health"",""ingredient"",""image""]"
649309415999,1,2021-03-18T11:02:37.042Z,1,1,"[""ingredient"",""title""]"
434589189280,1,2021-03-18T11:06:46.278Z,1,1,"[""health"",""image"",""rating""]"
498970194256,1,2021-03-18T11:08:19.777Z,2,2,"[""health"",""ingredient"",""image"",""goals""]"
428749274325,1,2021-03-18T11:12:34.405Z,0,0,"[""ingredient"",""image"",""title""]"
1250410325478,1,2021-03-18T11:13:09.390Z,1,1,"[""health"",""image"",""title""]"
1343937961807,1,2021-03-18T11:18:02.152Z,1,1,"[""health"",""image""]"
230459654029,1,2021-03-18T11:24:59.551Z,1,1,"[""ingredient"",""image"",""title""]"
906813363299,1,2021-03-18T11:26:19.664Z,1,1,"[""health""]"
1453367482025,1,2021-03-18T11:29:45.162Z,1,1,"[""ingredient"",""image"",""title""]"
1097489323119,1,2021-03-18T11:31:40.260Z,0,0,"[""image"",""title"",""goals""]"
995137605472,1,2021-03-18T11:37:11.850Z,0,0,"[""image"",""title""]"
671419667311,1,2021-03-18T11:34:05.151Z,1,1,"[""ingredient"",""image"",""rating""]"
1428189303202,1,2021-03-18T11:35:51.692Z,1,1,"[""image"",""rating"",""numrating""]"
1446857476078,1,2021-03-18T11:42:44.049Z,0,0,"[""image"",""title""]"
1565078288848,1,2021-03-18T11:44:16.133Z,1,1,"[""health"",""image"",""title""]"
1525046656024,1,2021-03-18T11:45:00.473Z,1,1,"[""health"",""ingredient"",""image"",""rating""]"
1001457931508,1,2021-03-18T11:45:26.430Z,0,0,"[""ingredient"",""title""]"
202791948193,1,2021-03-18T11:47:58.828Z,0,0,"[""ingredient"",""image"",""title""]"
46886155447,1,2021-03-18T11:48:15.172Z,1,1,"[""image""]"
775559094216,1,2021-03-18T11:49:16.286Z,2,2,"[""health"",""rating""]"
568226886445,1,2021-03-18T11:49:51.491Z,1,1,"[""ingredient"",""title""]"
1557963406660,1,2021-03-18T11:51:58.062Z,1,1,"[""health"",""ingredient"",""rating"",""cal"",""goals""]"
923483574631,1,2021-03-18T11:52:28.447Z,0,0,"[""image""]"
560745576606,1,2021-03-18T11:54:12.253Z,1,1,"[""health"",""image"",""rating"",""title"",""goals""]"
25246018610,1,2021-03-18T11:56:59.613Z,1,1,"[""health"",""image"",""numrating""]"
565536562704,1,2021-03-18T11:57:09.999Z,2,2,"[""health"",""ingredient""]"
1163002387696,1,2021-03-18T11:57:54.551Z,1,1,"[""health"",""image"",""cal""]"
1149247538978,1,2021-03-18T11:58:28.225Z,1,1,"[""title""]"
786155293792,1,2021-03-18T11:59:15.482Z,1,1,"[""ingredient""]"
1466211027523,1,2021-03-18T11:59:42.669Z,1,1,"[""rating"",""numrating""]"
1025083306249,1,2021-03-18T12:02:12.107Z,0,0,"[""image"",""numrating"",""cal""]"
942196608250,1,2021-03-18T12:04:33.957Z,1,1,"[""health"",""image"",""rating"",""title""]"
867622456835,1,2021-03-18T12:11:11.036Z,1,1,"[""health"",""ingredient"",""image"",""title""]"
1398889333381,1,2021-03-18T12:12:02.666Z,1,1,"[""ingredient"",""image"",""cal"",""title""]"
756006122582,1,2021-03-18T12:12:26.636Z,1,1,"[""title""]"
1322956827998,1,2021-03-18T12:12:59.503Z,1,1,"[""health"",""ingredient"",""image"",""title""]"
802763604978,1,2021-03-18T14:13:26.291Z,2,2,"[""health"",""ingredient""]"
1579480288170,1,2021-03-18T12:13:47.387Z,1,1,"[""health"",""ingredient"",""image""]"
1464795743574,1,2021-03-18T12:19:17.470Z,0,0,"[""cal"",""goals""]"
42375067010,1,2021-03-18T12:21:05.341Z,1,1,"[""image""]"
1158958711670,1,2021-03-18T12:25:00.944Z,1,1,"[""title""]"
1020293895916,1,2021-03-18T12:26:12.061Z,1,1,"[""health"",""image"",""goals""]"
1318318668478,1,2021-03-18T12:26:25.168Z,1,1,"[""health"",""image"",""numrating""]"
472875059121,1,2021-03-18T12:27:41.039Z,-1,-1,"[""image"",""title"",""Anticipated taste""]"
554563308127,1,2021-03-18T12:29:28.510Z,1,1,"[""image"",""title""]"
1017055155006,1,2021-03-18T12:32:30.811Z,1,1,"[""health""]"
972555255516,1,2021-03-18T12:32:45.979Z,2,2,"[""ingredient"",""image"",""title""]"
378032776350,1,2021-03-18T12:33:20.363Z,2,2,"[""health"",""title""]"
569374479621,1,2021-03-18T12:35:31.425Z,0,0,"[""health"",""goals""]"
148126226097,1,2021-03-18T12:38:37.123Z,-1,-1,"[""image"",""title""]"
1150013655897,1,2021-03-18T12:38:38.856Z,1,1,"[""health"",""ingredient"",""image"",""rating"",""title""]"
53978994408,1,2021-03-18T12:40:40.275Z,1,1,"[""health"",""ingredient"",""image"",""goals""]"
536447028886,1,2021-03-18T12:42:31.571Z,1,1,"[""image"",""cal""]"
1337513097466,1,2021-03-18T12:46:49.610Z,1,1,"[""health"",""image""]"
59960034014,1,2021-03-18T12:49:29.144Z,-1,-1,"[""health"",""ingredient"",""image""]"
478440196860,1,2021-03-18T12:50:30.638Z,-1,-1,"[""health"",""image"",""title"",""goals""]"
622048616001,1,2021-03-18T12:52:23.483Z,1,1,"[""ingredient""]"
517643408545,1,2021-03-18T12:55:24.245Z,1,1,"[""health"",""ingredient"",""rating"",""goals""]"
1216217496136,1,2021-03-18T12:56:40.340Z,1,1,"[""ingredient"",""image"",""title""]"
413641776957,1,2021-03-18T13:01:13.575Z,2,2,"[""health"",""ingredient""]"
1372882425200,1,2021-03-18T13:02:36.487Z,2,2,"[""image""]"
754422006587,1,2021-03-18T13:02:45.233Z,1,1,"[""ingredient""]"
723074673826,1,2021-03-18T13:22:05.652Z,-2,-2,"[""health"",""rating""]"
1542312782652,1,2021-03-18T13:27:51.131Z,1,1,"[""health"",""ingredient""]"
1115267862098,1,2021-03-18T13:30:13.440Z,1,1,"[""health""]"
1416757869619,1,2021-03-18T13:31:28.451Z,-1,-1,"[""image""]"
405140910594,1,2021-03-18T13:34:11.328Z,1,1,"[""ingredient"",""title""]"
489602597512,1,2021-03-18T13:41:25.020Z,1,1,"[""health"",""rating"",""numrating"",""title"",""goals""]"
1588097410225,1,2021-03-18T13:43:30.500Z,1,1,"[""a combination of taste vs healthiness""]"
