session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Diet Restriction,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
604cb82d6a4fb1e01b267751,5d02c8fb0b54cc0019dad435,AWAITING REVIEW,2021-03-13 13:06:21.807000,2021-03-13 13:11:30.099000,308.292,28,122,3,96,,5F069648,Portugal,Portugal,None,Full-Time,Portuguese,"Spanish, English, Portuguese",Portugal,Male,No
604cb83d08f6588779a750b3,5f0e0e058a700b10c7ac250f,AWAITING REVIEW,2021-03-13 13:03:57.592000,2021-03-13 13:14:11.740000,614.148,29,93,0,100,,5F069648,Hungary,Hungary,Dairy/lactose-free,Full-Time,Hungarian,"Hungarian, English",Hungary,Male,No
604cb8456a22da1d7d5dd5fe,5cd6eba26834a6001746b667,AWAITING REVIEW,2021-03-13 13:04:05.907000,2021-03-13 13:10:46.493000,400.586,28,247,2,99,,5F069648,Poland,Poland,None,Full-Time,Polish,"English, Polish",Poland,Male,No
604cb84772ac718a00e8d6b6,601d97602ac2ab13eb2a5ce5,AWAITING REVIEW,2021-03-13 13:04:07.399000,2021-03-13 13:22:12.270000,1084.871,32,16,0,100,,5F069648,Hungary,Hungary,None,Other,,"English, Hungarian",Hungary,Male,Yes
604cb8512c486a2cbb380b85,5bf55ed8f106a100015b2a04,AWAITING REVIEW,2021-03-13 13:04:20.826000,2021-03-13 13:09:03.678000,282.852,34,104,2,99,,5F069648,United Kingdom,United Kingdom,None,Full-Time,English,English,United Kingdom,Female,No
604cb85d52b6a96d8244c826,5e9dd362d1571f13199365ba,AWAITING REVIEW,2021-03-13 13:04:29.547000,2021-03-13 13:12:36.735000,487.188,25,89,2,99,,5F069648,Greece,Greece,None,Full-Time,Greek,"Greek, English",Greece,Male,Yes
604cb863f41c4c288c36c147,5fa99d3dc88ddf1aebb5926b,AWAITING REVIEW,2021-03-13 13:04:35.611000,2021-03-13 13:13:18.380000,522.769,23,54,1,99,,5F069648,Greece,Greece,None,Other,DATA EXPIRED,"English, Greek, Italian",Greece,Female,Yes
604cb86b5f495c5dd8986aa1,5f9865b0c02c691287977dc3,AWAITING REVIEW,2021-03-13 13:04:45.688000,2021-03-13 13:10:57.181000,371.493,18,30,0,100,,5F069648,Portugal,Portugal,None,Full-Time,DATA EXPIRED,"Portuguese, English",Portugal,Female,Yes
604cb86fa9d3e3456ec88252,5ee79fdcde87be04391c05be,AWAITING REVIEW,2021-03-13 13:04:47.462000,2021-03-13 13:09:53.097000,305.635,22,81,2,99,,5F069648,Poland,Poland,None,Part-Time,Polish,"Polish, English",Poland,Male,No
604cb870c34f95fa9afb83c1,6044a5d53e7869536282d33e,AWAITING REVIEW,2021-03-13 13:04:50.806000,2021-03-13 13:13:01.884000,491.078,22,1,0,100,,5F069648,Morocco,,None,Full-Time,,"French, English",Morocco,Male,Yes
604cb874da419ffb658b3fda,5ef1e53cf7e0448207e54766,AWAITING REVIEW,2021-03-13 13:05:00.793000,2021-03-13 13:13:31.578000,510.785,27,31,0,100,,5F069648,Argentina,Spain,Vegetarian,Unemployed (and job seeking),Spanish,"Spanish, English",Italy,Female,No
604cb879e2a2674a50a6e3eb,5e97415e77e78c0779e48c61,AWAITING REVIEW,2021-03-13 13:05:01.915000,2021-03-13 13:08:24.925000,203.01,23,25,1,100,,5F069648,Mexico,Mexico,None,Part-Time,English,"English, Spanish, German",Mexico,Male,Yes
604cb87a195ffd9daf8e2ac3,5cb37356a78751000116f709,AWAITING REVIEW,2021-03-13 13:05:02.192000,2021-03-13 13:12:37.505000,455.313,48,6,0,100,,5F069648,United Kingdom,,None,Part-Time,,English,Ireland,Female,No
604cb8805a35c901b3d098d9,5e541f4f6567b5423b7808c5,AWAITING REVIEW,2021-03-13 13:05:04.467000,2021-03-13 13:13:18.262000,493.795,24,137,0,100,,5F069648,Albania,Greece,None,Other,Greek,"Albanian, English, Greek",Greece,Male,Yes
604cb8867a22f2e9d2ef42e2,5f92d9a8a42fca020bec365c,RETURNED,2021-03-13 13:15:10.097000,,2443.137418,44,55,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604cb88909f535c6d9270f1d,5fad06a3bbe5843645246a1d,AWAITING REVIEW,2021-03-13 13:05:13.180000,2021-03-13 13:18:00.430000,767.25,19,47,0,100,,5F069648,Poland,Poland,None,Unemployed (and job seeking),DATA EXPIRED,"English, Polish",Poland,Male,Yes
604cb89457644c0152778ffa,55c333b0fdf99b1dbd2131bd,AWAITING REVIEW,2021-03-13 13:05:24.914000,2021-03-13 13:08:28.032000,183.118,24,409,4,100,,5F069648,Czech Republic,Czech Republic,Dairy/lactose-free,"Not in paid work (e.g. homemaker', 'retired or disabled)",Czech,"English, Slovak, Czech",Czech Republic,Male,No
604cb8988b9a85d4edc36996,5aef10889516fe000109507f,AWAITING REVIEW,2021-03-13 13:06:03.640000,2021-03-13 13:15:18.211000,554.571,39,67,0,100,,5F069648,Spain,Spain,None,Part-Time,Spanish,"Norwegian, English, Spanish",Spain,Female,No
604cb89a3026d8d25d878373,5c471b35c41b2a0001838fba,AWAITING REVIEW,2021-03-13 13:05:36.886000,2021-03-13 13:09:01.454000,204.568,31,22,1,98,,5F069648,United Kingdom,United Kingdom,None,Full-Time,English,English,United Kingdom,Male,No
604cb89a45af6cb085a7baf9,5bb8b4ce07378900018ee311,AWAITING REVIEW,2021-03-13 13:05:51.257000,2021-03-13 13:15:49.498000,598.241,21,225,2,99,,5F069648,Poland,Poland,Vegetarian,Unemployed (and job seeking),Polish,"English, Polish",Poland,Female,Yes
604cb8a09aac50d907235732,5f328592c528f6049d0df10e,AWAITING REVIEW,2021-03-13 13:05:36.846000,2021-03-13 13:09:52.010000,255.164,19,74,0,100,,5F069648,Greece,Greece,None,Part-Time,DATA EXPIRED,"Albanian, English, Greek",Albania,Female,Yes
604cb8a72bfa9550b277c533,5f1167c22515324eec75d02f,AWAITING REVIEW,2021-03-13 13:05:47.439000,2021-03-13 13:11:45.396000,357.957,22,48,0,100,,5F069648,Italy,Italy,None,Unemployed (and job seeking),Italian,"English, Italian",Italy,Male,Yes
604cb8acd4fa5b5d2789e597,5f0c5f58f08fe65bd313f561,AWAITING REVIEW,2021-03-13 13:05:48.732000,2021-03-13 13:29:04.277000,1395.545,23,33,0,100,,5F069648,Poland,Poland,Vegetarian,Unemployed (and job seeking),English,"English, Polish",Poland,Male,Yes
604cb8b78e02a13b7461f056,5f3118966b2c1c5abf2a6f00,AWAITING REVIEW,2021-03-13 13:05:59.547000,2021-03-13 13:10:29.844000,270.297,20,75,1,100,,5F069648,United States,Poland,None,Other,DATA EXPIRED,"English, Polish",United States,Male,Yes
604cb8bc3d5556cc9ed6a641,5e8f9afd4885632a140ed4e5,AWAITING REVIEW,2021-03-13 13:06:06.918000,2021-03-13 13:10:02.839000,235.921,20,76,1,100,,5F069648,"Venezuela, Bolivarian Republic of",Italy,None,Other,Spanish,"English, Italian, Spanish","Venezuela, Bolivarian Republic of",Female,Yes
604cb8c3198c67e0f63df8a9,5daca079bf590700167f704d,RETURNED,2021-03-13 13:06:11.122000,,2982.601322,20,171,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604cb8c416ea5d0fa58e0381,604bebe8b0cbb17ca91096eb,AWAITING REVIEW,2021-03-13 13:06:17.649000,2021-03-13 13:14:17.960000,480.311,18,0,0,100,,5F069648,Poland,Poland,None,Unemployed (and job seeking),,"Polish, French, English",Poland,Male,Yes
604cb8c80d397f9e9ec5fca8,580fa5fddabe780001870af6,AWAITING REVIEW,2021-03-13 13:06:16.919000,2021-03-13 13:13:21.671000,424.752,30,72,2,99,,5F069648,Portugal,United Kingdom,Vegetarian,Unemployed (and job seeking),Portuguese,"English, French, Portuguese",Portugal,Female,No
604cb8d3db47d1cb205b6798,5c6400cbcb937d00012d8866,AWAITING REVIEW,2021-03-13 13:06:30.146000,2021-03-13 13:20:53.244000,863.098,35,363,0,100,,5F069648,Poland,Poland,Sugar-free,Unemployed (and job seeking),Polish,"English, Polish",Poland,Male,No
604cb8d60e3034960f85059d,5d0f537d5643a6001503c61e,AWAITING REVIEW,2021-03-13 13:06:35.169000,2021-03-13 13:13:46.677000,431.508,35,27,0,100,,5F069648,Norway,Italy,Dairy/lactose-free,Other,Norwegian,"English, Norwegian",Norway,Female,No
604cb8d84d352574a41c10d9,5e6eb0c2ea842f48219103a4,AWAITING REVIEW,2021-03-13 13:07:06.245000,2021-03-13 13:14:35.650000,449.405,26,129,2,100,,5F069648,Italy,Italy,Dairy/lactose-free,Unemployed (and job seeking),Italian,"Italian, English, Spanish",Italy,Female,No
604cb8da609777e3fc144011,5e8313237a3243029928be12,AWAITING REVIEW,2021-03-13 13:06:40.587000,2021-03-13 13:12:44.009000,363.422,23,54,0,100,,5F069648,Italy,Italy,None,Part-Time,Italian,"Italian, French, English",Italy,Male,Yes
604cb8e0507ba865168517c5,5e767f5324d7c91f915948a6,AWAITING REVIEW,2021-03-13 13:06:39.944000,2021-03-13 13:11:09.927000,269.983,21,130,3,98,,5F069648,Poland,Poland,Sugar-free,Part-Time,Polish,"English, Polish, German",Poland,Male,Yes
604cb8e08b0edd4964229c32,5b844ad1449ef20001149e8b,AWAITING REVIEW,2021-03-13 13:06:43.952000,2021-03-13 13:15:03.413000,499.461,32,354,5,97,,5F069648,Poland,Poland,Sugar-free,Full-Time,Polish,"English, German, Polish",Poland,Male,No
604cb8e1b8407842fd2eeb5f,5f1b69a1459c1e0009a83009,AWAITING REVIEW,2021-03-13 13:06:45.245000,2021-03-13 13:12:23.553000,338.308,29,81,1,100,,5F069648,United States,Portugal,None,Full-Time,Portuguese,"English, Portuguese",Portugal,Male,No
604cb8e7b8407842fd2eeb60,5e9b7a64a746bc08ba3df257,AWAITING REVIEW,2021-03-13 13:06:47.753000,2021-03-13 13:13:10.560000,382.807,20,89,0,100,,5F069648,Greece,Greece,None,Due to start a new job within the next month,Greek,"Greek, English",Greece,Female,Yes
604cb8e85560a5019721bc72,5ea889bc80b9ef2d0e1fda83,AWAITING REVIEW,2021-03-13 13:07:02.526000,2021-03-13 13:13:14.308000,371.782,48,239,0,100,,5F069648,United Kingdom,United Kingdom,Sugar-free,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
604cb8ee40ce1290b2bdcc4e,5e2e4482d5947f42d3d6d1fd,RETURNED,2021-03-13 13:06:57.410000,,2936.926042,31,163,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604cb8ee95ff75959a1ae89c,602ed31ccd3854b2f1500569,AWAITING REVIEW,2021-03-13 13:06:54.118000,2021-03-13 13:12:09.734000,315.616,20,8,0,100,,5F069648,Poland,Poland,None,Unemployed (and job seeking),,"English, Polish",Poland,Female,Yes
604cb8f61e0ce4a186f85301,5f6adb1c84bde91b20de30ea,AWAITING REVIEW,2021-03-13 13:07:06.187000,2021-03-13 13:15:50.924000,524.737,25,51,0,100,,5F069648,Portugal,Portugal,Vegan,Full-Time,DATA EXPIRED,"English, Portuguese",Portugal,Female,No
604cb8f63d3e9436d5d25b97,5e0d23f4805a304c6af82a0d,AWAITING REVIEW,2021-03-13 13:07:04.079000,2021-03-13 13:12:00.218000,296.139,27,174,4,97,,5F069648,Portugal,Portugal,None,Full-Time,Portuguese,"Catalan, English, French, Galician, Italian, Portuguese, Spanish",Portugal,Male,Yes
604cb8f847ed6a55feb33544,602e3256b9bd9291e86a4a12,AWAITING REVIEW,2021-03-13 13:07:04.879000,2021-03-13 13:12:59.462000,354.583,20,7,0,100,,5F069648,Italy,Italy,None,Unemployed (and job seeking),,"Italian, English",Italy,Female,Yes
604cb8fa2b104ca0ee447311,5ebee71b8565892a3d0b5053,AWAITING REVIEW,2021-03-13 13:07:14.632000,2021-03-13 13:19:26.367000,731.735,33,139,0,100,,5F069648,India,United Kingdom,Vegetarian,Full-Time,English,"English, Hindi",India,Female,No
